FaceID,ID,Participant,FirstRating,GroupRating,SecondRating,Feedback,Change,Condition,TimeStamp1,TimeStamp2
5,2046e960da5226e7bc222e1c466aa5c6,73,8,0,6,NA,-2,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
5,692bc7e5756ac32ddcebe10ff931cdbf,74,6,8,7,2,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
5,af8ae625bd2b13f01477e694e499771c,97,3,3,6,0,3,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
5,2f0a946788085ddd43a73b7c0b74eabb,96,2,4,6,2,4,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
5,997a59dc787fe7cbfe87fddb655e2962,65,7,7,5,0,-2,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
5,00871f50c9a1777d2198541509285028,69,7,4,5,-3,-2,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
5,b20e6af6df046084e432e8d3cca40f34,47,4,2,6,-2,2,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
5,4c05a8dea0245769b18ee7637961ecdb,72,8,5,8,-3,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
5,0a64427687e3d89a222f280fec1e683a,31,2,4,2,2,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
5,9892fd6765970aca7727cec1fbb2e541,54,7,5,7,-2,0,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
5,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,4,1,8,-3,4,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
5,07dc05f1a68f75005eb70a83f439331b,31,7,4,6,-3,-1,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
5,57f4f5e9e853cf503e0ab220df9f79cc,79,6,3,3,-3,-3,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
5,63ec21e0b4bd36184c33d24cace7fbe8,11,4,7,6,3,2,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
50,f4fd242b133d791e273c503dfceba58c,86,5,5,6,0,1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
50,82299725a9119b4569b15cbbea170b7e,95,6,4,7,-2,1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
50,82d322fca6589d0ebc4368bda404c951,27,5,5,3,0,-2,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
50,6b1118a88e92ff7bf195fcc65b96eee5,84,3,6,5,3,2,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
50,b5184ffa86ed19e0a67a7afd36b3292c,1,5,7,2,2,-3,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
50,b51e5776f7b4a6996de43f1a45dd51e1,9,3,6,4,3,1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
50,36225a5b406841d76432a3e4574aa1a0,12,6,3,6,-3,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
50,7be23f3195f97dd528269477104b7704,55,5,0,6,NA,1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
50,1d509e348ba5f39cb47d50fe81397c87,61,7,7,6,0,-1,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
50,74a1d4ece08df8a602d6b8064da56214,33,3,6,5,3,2,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
50,db8bf49ecd626940890f7d825f90e24e,70,4,1,5,-3,1,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
50,f8def33ebb1ff0430f25402a40206f16,38,4,1,3,-3,-1,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
50,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
50,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,2,6,-2,2,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
50,f583bc7f3f617fbe3eb0c1ee12387396,16,7,7,6,0,-1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
50,62d39f60bc2e78914f781d6d36570693,44,5,5,5,0,0,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
50,0f327e6c6c63a46a680dcdbd2cede877,81,4,7,4,3,0,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
50,3f2da5ec0957c1bc05ce3d2397f83dee,36,8,8,5,0,-3,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
50,954fe366e8dabb877a8720c310d5a30d,52,6,3,5,-3,-1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
50,b8952c7bb974d4dfe049b290a3f53baf,82,5,5,4,0,-1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
50,d2a97875e396037705b6469474571686,32,8,6,8,-2,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
50,941155467298c63603077fb141484029,76,5,0,6,NA,1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
50,2046e960da5226e7bc222e1c466aa5c6,73,7,5,6,-2,-1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
50,692bc7e5756ac32ddcebe10ff931cdbf,74,5,8,6,3,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
50,af8ae625bd2b13f01477e694e499771c,97,3,3,8,0,5,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
50,2f0a946788085ddd43a73b7c0b74eabb,96,5,5,4,0,-1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
50,997a59dc787fe7cbfe87fddb655e2962,65,4,7,7,3,3,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
50,00871f50c9a1777d2198541509285028,69,5,5,5,0,0,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
50,b20e6af6df046084e432e8d3cca40f34,47,2,5,6,3,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
50,4c05a8dea0245769b18ee7637961ecdb,72,1,1,8,0,7,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
50,0a64427687e3d89a222f280fec1e683a,31,4,6,3,2,-1,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
50,9892fd6765970aca7727cec1fbb2e541,54,5,0,4,NA,-1,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
50,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,3,5,5,2,2,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
50,07dc05f1a68f75005eb70a83f439331b,31,8,6,8,-2,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
50,57f4f5e9e853cf503e0ab220df9f79cc,79,7,7,6,0,-1,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
50,63ec21e0b4bd36184c33d24cace7fbe8,11,3,5,3,2,0,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
51,f4fd242b133d791e273c503dfceba58c,86,6,3,5,-3,-1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
51,82299725a9119b4569b15cbbea170b7e,95,3,3,4,0,1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
51,82d322fca6589d0ebc4368bda404c951,27,6,4,4,-2,-2,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
51,6b1118a88e92ff7bf195fcc65b96eee5,84,2,2,1,0,-1,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
51,b5184ffa86ed19e0a67a7afd36b3292c,1,3,3,2,0,-1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
51,b51e5776f7b4a6996de43f1a45dd51e1,9,3,5,4,2,1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
51,36225a5b406841d76432a3e4574aa1a0,12,6,4,6,-2,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
51,7be23f3195f97dd528269477104b7704,55,3,6,3,3,0,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
51,1d509e348ba5f39cb47d50fe81397c87,61,7,7,4,0,-3,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
51,74a1d4ece08df8a602d6b8064da56214,33,4,1,3,-3,-1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
51,db8bf49ecd626940890f7d825f90e24e,70,4,6,4,2,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
51,f8def33ebb1ff0430f25402a40206f16,38,2,4,3,2,1,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
51,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,7,7,0,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
51,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,7,4,3,0,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
51,f583bc7f3f617fbe3eb0c1ee12387396,16,6,0,6,NA,0,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
51,62d39f60bc2e78914f781d6d36570693,44,3,6,3,3,0,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
51,0f327e6c6c63a46a680dcdbd2cede877,81,7,5,4,-2,-3,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
51,3f2da5ec0957c1bc05ce3d2397f83dee,36,5,0,6,NA,1,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
51,954fe366e8dabb877a8720c310d5a30d,52,5,5,4,0,-1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
51,419b4da8d55d3057bdb39fd622731018,75,7,5,7,-2,0,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
51,b8952c7bb974d4dfe049b290a3f53baf,82,3,6,1,3,-2,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
51,d2a97875e396037705b6469474571686,32,7,7,7,0,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
51,941155467298c63603077fb141484029,76,6,6,5,0,-1,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
51,2046e960da5226e7bc222e1c466aa5c6,73,4,4,5,0,1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
51,692bc7e5756ac32ddcebe10ff931cdbf,74,6,6,7,0,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
51,af8ae625bd2b13f01477e694e499771c,97,4,1,2,-3,-2,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
51,2f0a946788085ddd43a73b7c0b74eabb,96,3,1,2,-2,-1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
51,997a59dc787fe7cbfe87fddb655e2962,65,2,5,6,3,4,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
51,00871f50c9a1777d2198541509285028,69,3,1,4,-2,1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
51,b20e6af6df046084e432e8d3cca40f34,47,1,3,3,2,2,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
51,4c05a8dea0245769b18ee7637961ecdb,72,7,4,5,-3,-2,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
51,0a64427687e3d89a222f280fec1e683a,31,3,3,3,0,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
51,9892fd6765970aca7727cec1fbb2e541,54,6,4,4,-2,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
51,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,4,7,2,3,-2,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
51,07dc05f1a68f75005eb70a83f439331b,31,7,4,7,-3,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
51,57f4f5e9e853cf503e0ab220df9f79cc,79,3,6,3,3,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
51,63ec21e0b4bd36184c33d24cace7fbe8,11,3,0,3,NA,0,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
52,f4fd242b133d791e273c503dfceba58c,86,6,8,4,2,-2,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
52,82299725a9119b4569b15cbbea170b7e,95,4,7,3,3,-1,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
52,82d322fca6589d0ebc4368bda404c951,27,5,2,2,-3,-3,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
52,6b1118a88e92ff7bf195fcc65b96eee5,84,2,2,2,0,0,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
52,b5184ffa86ed19e0a67a7afd36b3292c,1,5,5,3,0,-2,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
52,b51e5776f7b4a6996de43f1a45dd51e1,9,6,6,2,0,-4,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
52,36225a5b406841d76432a3e4574aa1a0,12,3,0,3,NA,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
52,7be23f3195f97dd528269477104b7704,55,3,1,4,-2,1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
52,1d509e348ba5f39cb47d50fe81397c87,61,6,4,3,-2,-3,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
52,74a1d4ece08df8a602d6b8064da56214,33,2,2,3,0,1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
52,db8bf49ecd626940890f7d825f90e24e,70,4,7,6,3,2,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
52,f8def33ebb1ff0430f25402a40206f16,38,3,0,6,NA,3,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
52,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
52,b2f6fc44d6f003ff1f23a15ad5083aee,45,2,5,4,3,2,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
52,f583bc7f3f617fbe3eb0c1ee12387396,16,5,2,6,-3,1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
52,62d39f60bc2e78914f781d6d36570693,44,2,2,3,0,1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
52,0f327e6c6c63a46a680dcdbd2cede877,81,3,5,4,2,1,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
52,3f2da5ec0957c1bc05ce3d2397f83dee,36,5,2,6,-3,1,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
52,954fe366e8dabb877a8720c310d5a30d,52,4,7,6,3,2,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
52,419b4da8d55d3057bdb39fd622731018,75,6,3,5,-3,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
52,b8952c7bb974d4dfe049b290a3f53baf,82,4,0,4,NA,0,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
52,d2a97875e396037705b6469474571686,32,7,0,7,NA,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
52,941155467298c63603077fb141484029,76,5,7,5,2,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
52,2046e960da5226e7bc222e1c466aa5c6,73,6,8,6,2,0,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
52,692bc7e5756ac32ddcebe10ff931cdbf,74,2,5,3,3,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
52,af8ae625bd2b13f01477e694e499771c,97,6,3,4,-3,-2,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
52,2f0a946788085ddd43a73b7c0b74eabb,96,6,6,3,0,-3,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
52,997a59dc787fe7cbfe87fddb655e2962,65,3,6,7,3,4,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
52,00871f50c9a1777d2198541509285028,69,5,8,4,3,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
52,b20e6af6df046084e432e8d3cca40f34,47,2,5,5,3,3,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
52,4c05a8dea0245769b18ee7637961ecdb,72,3,1,1,-2,-2,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
52,0a64427687e3d89a222f280fec1e683a,31,3,3,3,0,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
52,9892fd6765970aca7727cec1fbb2e541,54,5,7,5,2,0,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
52,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,5,5,0,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
52,07dc05f1a68f75005eb70a83f439331b,31,8,0,8,NA,0,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
52,57f4f5e9e853cf503e0ab220df9f79cc,79,6,3,3,-3,-3,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
52,63ec21e0b4bd36184c33d24cace7fbe8,11,5,2,3,-3,-2,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
53,f4fd242b133d791e273c503dfceba58c,86,6,3,6,-3,0,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
53,82299725a9119b4569b15cbbea170b7e,95,5,0,2,NA,-3,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
53,82d322fca6589d0ebc4368bda404c951,27,6,4,1,-2,-5,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
53,6b1118a88e92ff7bf195fcc65b96eee5,84,5,8,1,3,-4,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
53,b5184ffa86ed19e0a67a7afd36b3292c,1,3,5,2,2,-1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
53,b51e5776f7b4a6996de43f1a45dd51e1,9,5,0,6,NA,1,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
53,36225a5b406841d76432a3e4574aa1a0,12,4,7,5,3,1,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
53,7be23f3195f97dd528269477104b7704,55,6,6,5,0,-1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
53,1d509e348ba5f39cb47d50fe81397c87,61,6,0,7,NA,1,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
53,74a1d4ece08df8a602d6b8064da56214,33,1,4,2,3,1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
53,db8bf49ecd626940890f7d825f90e24e,70,4,4,4,0,0,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
53,f8def33ebb1ff0430f25402a40206f16,38,5,2,6,-3,1,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
53,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
53,b2f6fc44d6f003ff1f23a15ad5083aee,45,6,0,4,NA,-2,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
53,f583bc7f3f617fbe3eb0c1ee12387396,16,7,7,5,0,-2,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
53,62d39f60bc2e78914f781d6d36570693,44,4,1,3,-3,-1,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
53,0f327e6c6c63a46a680dcdbd2cede877,81,6,3,4,-3,-2,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
53,3f2da5ec0957c1bc05ce3d2397f83dee,36,7,4,7,-3,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
53,954fe366e8dabb877a8720c310d5a30d,52,6,4,5,-2,-1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
53,419b4da8d55d3057bdb39fd622731018,75,7,0,6,NA,-1,Peri,2020-05-11T11:16:46Z,2020-05-11T13:32:30Z
53,b8952c7bb974d4dfe049b290a3f53baf,82,1,4,2,3,1,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
53,d2a97875e396037705b6469474571686,32,6,6,6,0,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
53,941155467298c63603077fb141484029,76,6,8,6,2,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
53,2046e960da5226e7bc222e1c466aa5c6,73,6,4,5,-2,-1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
53,692bc7e5756ac32ddcebe10ff931cdbf,74,6,6,2,0,-4,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
53,af8ae625bd2b13f01477e694e499771c,97,3,5,4,2,1,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
53,2f0a946788085ddd43a73b7c0b74eabb,96,5,2,6,-3,1,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
53,997a59dc787fe7cbfe87fddb655e2962,65,4,6,7,2,3,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
53,00871f50c9a1777d2198541509285028,69,5,0,6,NA,1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
53,b20e6af6df046084e432e8d3cca40f34,47,3,1,7,-2,4,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
53,4c05a8dea0245769b18ee7637961ecdb,72,6,8,6,2,0,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
53,0a64427687e3d89a222f280fec1e683a,31,5,2,4,-3,-1,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
53,9892fd6765970aca7727cec1fbb2e541,54,3,1,5,-2,2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
53,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,3,1,3,-2,0,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
53,07dc05f1a68f75005eb70a83f439331b,31,6,8,8,2,2,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
53,57f4f5e9e853cf503e0ab220df9f79cc,79,4,6,4,2,0,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
53,63ec21e0b4bd36184c33d24cace7fbe8,11,4,0,5,NA,1,Peri,2020-05-12T15:38:57Z,2020-05-12T18:48:25Z
54,f4fd242b133d791e273c503dfceba58c,86,6,6,5,0,-1,Peri,2020-05-11T14:33:33Z,2020-05-12T06:46:41Z
54,82299725a9119b4569b15cbbea170b7e,95,5,0,2,NA,-3,Peri,2020-05-12T08:11:44Z,2020-05-12T12:42:31Z
54,82d322fca6589d0ebc4368bda404c951,27,4,6,7,2,3,Peri,2020-05-08T09:59:25Z,2020-05-09T07:13:50Z
54,6b1118a88e92ff7bf195fcc65b96eee5,84,2,2,2,0,0,Peri,2020-05-11T13:59:46Z,2020-05-12T06:45:37Z
54,b5184ffa86ed19e0a67a7afd36b3292c,1,4,7,3,3,-1,Peri,2020-05-07T13:26:05Z,2020-05-07T18:11:06Z
54,b51e5776f7b4a6996de43f1a45dd51e1,9,3,3,3,0,0,Peri,2020-05-12T14:19:49Z,2020-05-12T17:32:36Z
54,36225a5b406841d76432a3e4574aa1a0,12,4,6,4,2,0,Peri,2020-05-12T16:03:37Z,2020-05-12T17:33:36Z
54,7be23f3195f97dd528269477104b7704,55,4,0,5,NA,1,Peri,2020-05-10T12:43:53Z,2020-05-10T18:25:33Z
54,1d509e348ba5f39cb47d50fe81397c87,61,6,4,5,-2,-1,Peri,2020-05-11T10:19:49Z,2020-05-12T08:34:56Z
54,74a1d4ece08df8a602d6b8064da56214,33,3,6,4,3,1,Peri,2020-05-13T20:10:11Z,2020-05-13T21:28:24Z
54,db8bf49ecd626940890f7d825f90e24e,70,3,0,5,NA,2,Peri,2020-05-11T10:49:57Z,2020-05-11T11:54:38Z
54,f8def33ebb1ff0430f25402a40206f16,38,4,4,2,0,-2,Peri,2020-05-08T12:53:19Z,2020-05-09T13:27:16Z
54,6a0cb43be7d563c8364a8f1fdf481e0d,71,7,4,7,-3,0,Peri,2020-05-11T11:03:38Z,2020-05-11T12:05:46Z
54,b2f6fc44d6f003ff1f23a15ad5083aee,45,4,6,3,2,-1,Peri,2020-05-08T17:09:27Z,2020-05-10T01:58:32Z
54,f583bc7f3f617fbe3eb0c1ee12387396,16,5,0,4,NA,-1,Peri,2020-05-07T17:23:10Z,2020-05-07T18:17:29Z
54,62d39f60bc2e78914f781d6d36570693,44,3,5,3,2,0,Peri,2020-05-08T16:45:39Z,2020-05-08T18:12:03Z
54,0f327e6c6c63a46a680dcdbd2cede877,81,2,4,4,2,2,Peri,2020-05-11T12:35:37Z,2020-05-12T22:27:46Z
54,3f2da5ec0957c1bc05ce3d2397f83dee,36,6,8,6,2,0,Peri,2020-05-08T12:04:55Z,2020-05-08T21:07:31Z
54,954fe366e8dabb877a8720c310d5a30d,52,5,5,6,0,1,Peri,2020-05-09T14:09:32Z,2020-05-10T09:58:15Z
54,b8952c7bb974d4dfe049b290a3f53baf,82,3,0,1,NA,-2,Peri,2020-05-11T13:13:10Z,2020-05-11T15:34:50Z
54,d2a97875e396037705b6469474571686,32,7,7,7,0,0,Peri,2020-05-13T19:27:00Z,2020-05-13T21:01:36Z
54,941155467298c63603077fb141484029,76,6,0,6,NA,0,Peri,2020-05-11T11:26:24Z,2020-05-11T19:28:47Z
54,2046e960da5226e7bc222e1c466aa5c6,73,5,7,6,2,1,Peri,2020-05-11T11:12:11Z,2020-05-11T13:02:33Z
54,692bc7e5756ac32ddcebe10ff931cdbf,74,4,2,5,-2,1,Peri,2020-05-11T11:16:30Z,2020-05-12T10:18:57Z
54,af8ae625bd2b13f01477e694e499771c,97,1,4,7,3,6,Peri,2020-05-12T08:19:30Z,2020-05-13T12:38:49Z
54,2f0a946788085ddd43a73b7c0b74eabb,96,7,0,4,NA,-3,Peri,2020-05-12T08:14:46Z,2020-05-12T13:31:52Z
54,997a59dc787fe7cbfe87fddb655e2962,65,6,3,6,-3,0,Peri,2020-05-11T10:31:13Z,2020-05-12T16:28:24Z
54,00871f50c9a1777d2198541509285028,69,5,2,4,-3,-1,Peri,2020-05-11T10:37:55Z,2020-05-11T11:59:16Z
54,b20e6af6df046084e432e8d3cca40f34,47,3,0,4,NA,1,Peri,2020-05-08T17:17:19Z,2020-05-09T12:56:32Z
54,4c05a8dea0245769b18ee7637961ecdb,72,4,4,2,0,-2,Peri,2020-05-11T11:07:17Z,2020-05-11T13:45:45Z
54,0a64427687e3d89a222f280fec1e683a,31,3,3,3,0,0,Peri,2020-05-13T17:39:40Z,2020-05-13T20:02:00Z
54,9892fd6765970aca7727cec1fbb2e541,54,6,3,4,-3,-2,Peri,2020-05-10T08:13:59Z,2020-05-10T10:46:01Z
54,d8e21cb3ab5b8ccb8fa12545e5cdf88b,10,5,7,4,2,-1,Peri,2020-05-12T15:25:17Z,2020-05-12T16:45:15Z
54,07dc05f1a68f75005eb70a83f439331b,31,4,2,6,-2,2,Peri,2020-05-08T11:11:42Z,2020-05-09T09:54:54Z
54,57f4f5e9e853cf503e0ab220df9f79cc,79,5,3,2,-2,-3,Peri,2020-05-11T11:35:22Z,2020-05-12T20:54:58Z
54,a7b7e7a6bc253d5e6889c455940f5eff,80,8,5,8,-3,0,Peri,2020-05-11T12:20:26Z,2020-05-12T13:08:57Z
